id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,gc_distance,trip_duration,google_distance,google_duration
id1743493,1,1/1/2016 0:35,1/1/2016 0:40,4,-73.97312164,40.79521942,-73.97077942,40.78860474,N,0.473301721,336,1085,266
id1848344,2,1/1/2016 0:35,1/1/2016 0:47,1,-73.98796844,40.7231636,-73.9486618,40.77392578,N,4.06740772,738,9414,1204
id3602069,2,1/1/2016 0:35,1/1/2016 0:51,1,-74.00183105,40.73029327,-73.9792099,40.69357681,N,2.8006557,930,6126,1389
id2895855,1,1/1/2016 0:35,1/1/2016 0:55,1,-73.95983887,40.7625618,-74.00527954,40.74015045,N,2.838887235,1208,6880,1350
id3138428,1,1/1/2016 0:36,1/1/2016 0:41,3,-73.96227264,40.76643372,-73.94763947,40.78110886,N,1.27092774,330,2442,497
id2090443,1,1/1/2016 0:36,1/1/2016 1:01,1,-73.9719696,40.74470901,-73.86077881,40.73468018,N,5.863675689,1474,11235,899
id2872858,1,1/1/2016 0:36,1/1/2016 0:54,2,-74.00262451,40.74964523,-73.99641418,40.72375107,N,1.818928764,1099,4299,1176
id0829510,2,1/1/2016 0:36,1/1/2016 0:42,1,-73.98191833,40.74628067,-73.98627472,40.73763657,N,0.639488594,389,1489,433
id3191051,2,1/1/2016 0:36,1/1/2016 0:41,2,-73.97278595,40.78578186,-73.96164703,40.77691269,N,0.845898034,320,1797,373
id0431182,1,1/1/2016 0:36,1/1/2016 1:00,2,-73.99871826,40.75014877,-73.95240784,40.73399734,N,2.669570346,1421,6979,1383
id2773596,2,1/1/2016 0:37,1/1/2016 0:51,5,-73.93988037,40.70812988,-73.96637726,40.71213913,N,1.415525529,829,3127,797
id3863175,1,1/1/2016 0:37,1/1/2016 0:51,2,-73.92765808,40.7520752,-73.88153839,40.76393127,N,2.549674581,854,5522,855
id3853760,2,1/1/2016 0:37,1/1/2016 0:52,1,-73.98288727,40.73199844,-74.00520325,40.71741104,N,1.54357806,859,3222,901
id3007563,1,1/1/2016 0:37,1/1/2016 0:41,1,-73.96088409,40.77226257,-73.95740509,40.77939606,N,0.525563731,237,1402,354
id2049725,2,1/1/2016 0:37,1/1/2016 0:49,1,-73.98416138,40.72171021,-73.97207642,40.74970627,N,2.035758552,742,4833,508
id0202204,2,1/1/2016 0:37,1/1/2016 0:42,4,-73.98751068,40.72003937,-73.99461365,40.71923065,N,0.376237608,256,834,304
id0163002,1,1/1/2016 0:37,1/1/2016 0:47,4,-73.99242401,40.74530411,-73.98095703,40.74458694,N,0.602469562,601,1411,482
id0567889,1,1/1/2016 0:38,1/1/2016 0:58,1,-74.0100174,40.70572662,-73.98245239,40.67157364,N,2.767361486,1196,8266,1192
id3101444,1,1/1/2016 0:38,1/1/2016 0:45,1,-74.00450134,40.74213409,-73.99777985,40.75627136,N,1.038512843,420,2048,482
id1242128,2,1/1/2016 0:38,1/1/2016 0:44,5,-73.94850922,40.75398636,-73.92935944,40.75852585,N,1.05048328,342,2282,457
id2592569,1,1/1/2016 0:38,1/1/2016 0:43,2,-73.96746826,40.75635529,-73.97858429,40.74487305,N,0.984112869,292,2066,448
id1238050,1,1/1/2016 0:38,1/1/2016 0:59,1,-73.96366882,40.76830292,-73.94841766,40.70677185,N,4.32693056,1240,11662,1653
id3744488,2,1/1/2016 0:38,1/1/2016 0:42,1,-73.96335602,40.77680969,-73.97742462,40.77933884,N,0.75674903,260,1781,325
id0591300,2,1/1/2016 0:39,1/1/2016 0:47,5,-73.98339844,40.72595978,-74.00057983,40.7387886,N,1.263243994,504,2511,749
id1564925,1,1/1/2016 0:39,1/1/2016 0:48,2,-73.98031616,40.74849701,-73.96551514,40.75505829,N,0.897852481,528,2050,515
id3978965,2,1/1/2016 0:39,1/1/2016 0:56,1,-73.93591309,40.76369858,-73.81697845,40.70273209,N,7.520013443,1008,15807,1287
id3574713,2,1/1/2016 0:39,1/1/2016 0:46,1,-73.97970581,40.74717712,-73.97061157,40.75271225,N,0.610788886,464,1467,461
id0340334,1,1/1/2016 0:39,1/1/2016 0:59,2,-74.01347351,40.70769119,-73.95101166,40.77856064,N,5.889618223,1192,14436,1447
id3441379,1,1/1/2016 0:39,1/1/2016 1:05,1,-73.98176575,40.77827835,-73.99101257,40.75126648,N,1.928594151,1559,3868,1012
id2343161,1,1/1/2016 0:39,1/1/2016 0:57,1,-73.95337677,40.77559662,-73.94399261,40.8381424,N,4.350498986,1072,11935,1152
id2743847,1,1/1/2016 0:39,1/1/2016 0:45,1,-73.93806458,40.80357742,-73.94914246,40.78157806,N,1.627178229,353,2962,560
id0039685,1,1/1/2016 0:39,1/1/2016 0:51,1,-73.98868561,40.69752884,-73.98521423,40.72841263,N,2.142197675,675,7189,804
id0439845,2,1/1/2016 0:39,1/1/2016 0:45,1,-73.96933746,40.75398636,-73.95163727,40.76969528,N,1.427323548,380,3104,621
id3409821,1,1/1/2016 0:39,1/1/2016 0:43,1,-73.95559692,40.78512573,-73.96041107,40.77273178,N,0.892864731,251,1908,457
id2266129,1,1/1/2016 0:40,1/1/2016 0:59,1,-73.98368073,40.78390503,-73.97491455,40.75294495,N,2.188382577,1125,5782,1167
id0229262,2,1/1/2016 0:40,1/1/2016 0:50,1,-73.96439362,40.77614975,-73.9870224,40.7643013,N,1.439939233,569,3344,753
id3404407,2,1/1/2016 0:40,1/1/2016 0:45,1,-73.98154449,40.78378677,-73.97186279,40.79710007,N,1.050363211,277,2147,286
id2589250,2,1/1/2016 0:40,1/1/2016 0:50,2,-73.95241547,40.80836105,-73.95287323,40.82606888,N,1.224071373,604,2803,640
id3151313,2,1/1/2016 0:40,1/1/2016 1:03,1,-73.77664185,40.645401,-73.79284668,40.76156998,N,8.073529824,1369,20508,1696
id0372960,2,1/1/2016 0:40,1/1/2016 0:46,1,-73.99150085,40.73175812,-74.00317383,40.72399521,N,0.813402273,326,1644,473
id3635954,2,1/1/2016 0:40,1/1/2016 0:54,1,-73.98547363,40.74431229,-74.01500702,40.70959854,N,2.854586394,830,9501,1064
id1369082,1,1/1/2016 0:41,1/1/2016 0:59,1,-73.95822906,40.8107338,-73.94966888,40.77458572,N,2.538127067,1070,5943,1278
id2409500,2,1/1/2016 0:41,1/1/2016 0:49,4,-74.0007782,40.73722839,-73.98251343,40.7453804,N,1.110031833,512,2444,713
id0482721,1,1/1/2016 0:41,1/1/2016 1:22,1,-73.99207306,40.72547531,-73.95632172,40.81351471,N,6.365901918,2483,14878,1884
id1646083,2,1/1/2016 0:41,1/1/2016 0:44,2,-74.00294495,40.73925018,-74.00154877,40.75172424,N,0.865211123,224,1817,417
id2360496,2,1/1/2016 0:41,1/1/2016 0:59,1,-73.96839142,40.80184174,-73.97382355,40.78717041,N,1.05305742,1118,2352,494
id0546742,2,1/1/2016 0:41,1/1/2016 0:48,1,-73.98530579,40.77370071,-73.96568298,40.79872131,N,2.011139701,389,3330,637
id1212656,1,1/1/2016 0:41,1/1/2016 0:59,3,-73.98410034,40.7246666,-74.01800537,40.70916748,N,2.074088199,1057,7187,1011
id2505387,2,1/1/2016 0:41,1/1/2016 0:46,1,-73.95916748,40.77162933,-73.95320892,40.78284073,N,0.835249837,261,1772,340
id2025651,2,1/1/2016 0:41,1/1/2016 0:45,1,-73.81986237,40.76737595,-73.95566559,40.76928329,N,7.109568904,248,19047,1929
id1604942,1,1/1/2016 0:41,1/1/2016 1:04,2,-73.9858017,40.75233841,-73.98910522,40.75212097,N,0.173610053,1327,634,197
id1018598,2,1/1/2016 0:41,1/1/2016 0:45,2,-73.9592514,40.77175522,-73.96577454,40.77119064,N,0.343646546,223,807,265
id0410049,2,1/1/2016 0:42,1/1/2016 1:03,1,-73.98858643,40.74515152,-73.97332001,40.78448105,N,2.833210112,1254,6312,1420
id3222110,1,1/1/2016 0:42,1/1/2016 0:46,2,-73.98249054,40.77733231,-73.97569275,40.79204941,N,1.077551372,253,1997,422
id2499547,2,1/1/2016 0:42,1/1/2016 0:57,1,-73.97891235,40.75606155,-73.95584106,40.7848587,N,2.327950579,876,4224,933
id0055790,2,1/1/2016 0:42,1/1/2016 0:47,1,-73.94773102,40.78452301,-73.95897675,40.76899338,N,1.224078496,323,2073,470
id3205641,2,1/1/2016 0:42,1/1/2016 0:44,1,-73.94675446,40.7763176,-73.9539032,40.77967453,N,0.440229655,150,733,246
id3041787,2,1/1/2016 0:42,1/1/2016 0:58,1,-74.00644684,40.73950958,-74.01331329,40.70360184,N,2.50761159,984,4950,955
id0718649,1,1/1/2016 0:42,1/1/2016 0:46,2,-73.97296906,40.7588768,-73.96357727,40.7656517,N,0.678933354,233,1457,438
id3830218,2,1/1/2016 0:42,1/1/2016 0:51,1,-73.98484039,40.74519348,-74.00020599,40.74811172,N,0.829438875,545,1809,585
id0968096,1,1/1/2016 0:42,1/1/2016 0:55,1,-73.97974396,40.78365326,-73.93630981,40.8561058,N,5.498607847,746,11793,812
id0663809,1,1/1/2016 0:42,1/1/2016 0:57,1,-73.98761749,40.72874832,-73.94841766,40.77823257,N,3.988518111,939,7361,1213
id2538187,2,1/1/2016 0:42,1/1/2016 0:42,1,-73.99450684,40.74596405,-73.99472809,40.74556732,N,0.029765977,22,75,42
id2876898,2,1/1/2016 0:42,1/1/2016 0:59,5,-73.99137115,40.73511887,-73.99961853,40.76301956,N,1.976053569,1011,4205,1070
id3926851,1,1/1/2016 0:43,1/1/2016 0:47,2,-73.9828949,40.73963547,-73.98786926,40.73247528,N,0.559237822,261,920,262
id0060887,1,1/1/2016 0:43,1/1/2016 0:54,1,-73.94997406,40.78557587,-73.98246765,40.77154922,N,1.957459046,692,4357,1008
id0639220,1,1/1/2016 0:43,1/1/2016 1:00,1,-73.98591614,40.74203873,-73.98264313,40.72742081,N,1.0247225,990,2619,747
id0182307,1,1/1/2016 0:43,1/1/2016 1:00,3,-73.99464417,40.76008987,-73.97142029,40.7975502,N,2.860085996,1003,5409,674
id2839263,2,1/1/2016 0:43,1/1/2016 0:49,6,-73.94950104,40.77282333,-73.96154785,40.7611351,N,1.024783472,326,1905,571
id3463403,1,1/1/2016 0:43,1/1/2016 0:55,2,-73.96292114,40.79410934,-73.9362793,40.80303574,N,1.524302794,725,4121,752
id0598092,2,1/1/2016 0:43,1/1/2016 1:07,5,-73.98845673,40.73154068,-73.97910309,40.78951263,N,4.036413495,1417,8686,1820
id3070835,1,1/1/2016 0:43,1/1/2016 0:51,3,-73.94696045,40.77202225,-73.96141052,40.76736069,N,0.822102722,457,1843,521
id1342371,1,1/1/2016 0:44,1/1/2016 0:54,2,-74.00644684,40.73923111,-74.00471497,40.71644211,N,1.577621275,637,3704,838
id2258614,2,1/1/2016 0:44,1/1/2016 0:58,1,-73.95337677,40.78015137,-74.01022339,40.70479202,N,5.998912492,837,13111,1168
id2857003,2,1/1/2016 0:44,1/1/2016 0:49,1,-73.991539,40.75006104,-73.99799347,40.73955154,N,0.801118594,313,1355,315
id1436457,1,1/1/2016 0:44,1/1/2016 1:04,1,-74.00119019,40.74656296,-73.95832062,40.77271652,N,2.88161803,1166,6055,1508
id3774363,2,1/1/2016 0:44,1/1/2016 0:49,1,-74.00943756,40.70639038,-74.01119232,40.71342087,N,0.49451657,340,1042,387
id0994241,1,1/1/2016 0:44,1/1/2016 0:49,2,-73.95536804,40.78242493,-73.94920349,40.77716446,N,0.486066476,259,1142,363
id2074431,2,1/1/2016 0:44,1/1/2016 0:52,1,-73.95108795,40.77505112,-73.96728516,40.7567215,N,1.524350889,448,2649,718
id3903805,1,1/1/2016 0:44,1/1/2016 0:53,3,-74.00778961,40.71500778,-73.9896698,40.72986221,N,1.398128152,522,3198,818
id2745227,1,1/1/2016 0:44,1/1/2016 0:56,1,-73.98423767,40.76988602,-73.95870972,40.7615242,N,1.455876107,724,3431,1011
id1962764,2,1/1/2016 0:45,1/1/2016 0:58,1,-73.99375153,40.76194,-73.99324036,40.73649979,N,1.758448018,757,3921,971
id1442694,2,1/1/2016 0:45,1/1/2016 0:56,1,-73.9958725,40.74394989,-73.97304535,40.74433517,N,1.195572675,655,2745,786
id2659342,1,1/1/2016 0:45,1/1/2016 1:00,4,-74.00518799,40.7192421,-73.98999023,40.72938156,N,1.060531047,864,2651,709
id3302145,2,1/1/2016 0:45,1/1/2016 0:47,1,-73.95680237,40.77104187,-73.95837402,40.7654953,N,0.392066696,99,786,204
id2060818,1,1/1/2016 0:45,1/1/2016 0:54,3,-73.93617249,40.74986267,-73.93138885,40.76570511,N,1.123189149,542,2350,518
id1500837,1,1/1/2016 0:45,1/1/2016 0:55,1,-73.94226837,40.81230545,-73.9447403,40.79988861,N,0.867850774,554,1788,478
id0646263,2,1/1/2016 0:45,1/1/2016 0:55,2,-74.00717926,40.70550537,-73.98707581,40.72058105,N,1.481461284,565,4902,642
id3696455,2,1/1/2016 0:46,1/1/2016 1:08,2,-73.9596405,40.7179985,-73.99411011,40.66171646,N,4.288775001,1335,10857,1197
id3081424,2,1/1/2016 0:46,1/1/2016 1:13,2,-73.98378754,40.75505066,-73.92613983,40.76565933,N,3.105605523,1589,7454,1349
id1950342,2,1/1/2016 0:46,1/1/2016 1:06,1,-73.98350525,40.72597885,-73.95716095,40.72255325,N,1.400016939,1199,6126,1166
id1389496,1,1/1/2016 0:46,1/1/2016 1:01,2,-73.96904755,40.75399399,-73.99597931,40.7324028,N,2.05316054,878,4041,947
id3668501,2,1/1/2016 0:46,1/1/2016 1:05,1,-73.9502182,40.77539063,-73.94739532,40.79647827,N,1.464893045,1106,3477,805
id2373489,1,1/1/2016 0:46,1/1/2016 0:50,1,-73.9936676,40.73574448,-73.98529053,40.73235321,N,0.497391227,211,1117,420
id3122672,1,1/1/2016 0:46,1/1/2016 1:11,1,-73.95845032,40.80035782,-73.98944092,40.73630142,Y,4.714944226,1496,10831,1706
id0881930,1,1/1/2016 0:46,1/1/2016 0:55,2,-73.96369934,40.76861191,-73.9779129,40.75756073,N,1.066278875,539,2101,639
id0412744,1,1/1/2016 0:46,1/1/2016 0:56,2,-73.99626923,40.75917053,-73.98508453,40.76357651,N,0.659953014,565,1779,485
id3225071,2,1/1/2016 0:47,1/1/2016 0:48,5,-73.98355865,40.74380112,-73.98416138,40.74324417,N,0.049776273,71,570,210
id3683137,2,1/1/2016 0:47,1/1/2016 1:12,1,-73.98477936,40.77978134,-73.99871826,40.73977661,N,2.859508891,1526,5597,1193
id1694665,1,1/1/2016 0:47,1/1/2016 1:00,1,-73.97840881,40.75853729,-73.95171356,40.7696228,N,1.593646747,769,4018,1087
id0258032,1,1/1/2016 0:47,1/1/2016 0:59,2,-73.98834991,40.73152161,-73.97223663,40.75077057,N,1.575361755,697,2956,756
id3930225,1,1/1/2016 0:47,1/1/2016 0:49,1,-73.97729492,40.78965378,-73.97992706,40.78411865,N,0.406588338,126,754,191
id0686887,2,1/1/2016 0:47,1/1/2016 0:52,2,-73.96744537,40.76616669,-73.95742798,40.77993011,N,1.086153898,276,2296,467
id0751278,2,1/1/2016 0:47,1/1/2016 0:53,1,-73.99449158,40.76915359,-73.97481537,40.79295349,N,1.94060119,324,4010,346
id3980572,2,1/1/2016 0:48,1/1/2016 1:04,1,-73.99501801,40.75511932,-74.00380707,40.7223587,N,2.310483097,987,4579,1051
id2821878,2,1/1/2016 0:48,1/1/2016 1:14,2,-74.00424957,40.71292877,-73.98963165,40.76060104,N,3.382524518,1560,6658,1415
id0363343,1,1/1/2016 0:48,1/1/2016 1:06,2,-73.98860931,40.71876526,-73.90654755,40.76888275,N,5.519179283,1072,13382,1151
id2815000,2,1/1/2016 0:48,1/1/2016 1:06,1,-73.95136261,40.7702713,-73.91103363,40.76604843,N,2.131024993,1066,9730,1088
id0545402,2,1/1/2016 0:48,1/1/2016 1:03,1,-73.97592163,40.74887848,-73.95127869,40.79782867,N,3.620609645,929,6656,1468
id3859217,2,1/1/2016 0:48,1/1/2016 1:01,1,-73.96591949,40.75426102,-73.9912796,40.74466324,N,1.484271074,776,3583,1011
id2378545,1,1/1/2016 0:48,1/1/2016 1:05,1,-73.91862488,40.76759338,-73.95677948,40.6867485,N,5.934025595,1022,13766,1412
id3214799,2,1/1/2016 0:48,1/1/2016 1:04,1,-73.9897995,40.7674408,-74.00569153,40.74550247,N,1.72948493,953,3901,807
id1849004,2,1/1/2016 0:49,1/1/2016 1:00,1,-73.95700073,40.77070618,-73.97863007,40.76670837,N,1.165365602,704,2646,759
id0388420,1,1/1/2016 0:49,1/1/2016 0:59,2,-73.99133301,40.739254,-73.99404144,40.72058487,N,1.298049431,603,2741,789
id3876771,2,1/1/2016 0:49,1/1/2016 0:58,5,-74.00939941,40.7147789,-74.01629639,40.70618057,N,0.695479775,516,1787,454
id0917765,2,1/1/2016 0:49,1/1/2016 0:57,1,-74.00930023,40.7381134,-73.99871826,40.73321152,N,0.649516673,512,1406,600
id3810396,1,1/1/2016 0:49,1/1/2016 0:52,1,-73.98521423,40.77877045,-73.98868561,40.77497101,N,0.31931267,186,562,143
id2526608,2,1/1/2016 0:49,1/1/2016 1:06,1,-73.98674011,40.76243591,-73.94048309,40.8059082,N,3.858306714,1066,7241,1310
id2791311,2,1/1/2016 0:50,1/1/2016 1:02,3,-73.99268341,40.71512604,-73.95868683,40.76415253,N,3.827565734,711,8406,900
id1927652,2,1/1/2016 0:50,1/1/2016 0:57,1,-73.98625946,40.71809387,-73.99695587,40.71495819,N,0.600768197,380,1356,439
id2390247,2,1/1/2016 0:50,1/1/2016 1:13,1,-73.98648071,40.766716,-73.95124054,40.77087021,N,1.866774046,1414,4486,1035
id3507058,2,1/1/2016 0:50,1/1/2016 1:13,1,-73.92308807,40.70663834,-73.93491364,40.68576813,N,1.5698686,1374,3024,776
id1124937,2,1/1/2016 0:50,1/1/2016 1:11,1,-73.98532104,40.74449158,-73.99037933,40.75099564,N,0.521734588,1253,1136,366
id3439021,2,1/1/2016 0:50,1/1/2016 0:56,1,-73.97824097,40.77822876,-73.97225952,40.79322052,N,1.082368517,374,2153,507
id0396930,1,1/1/2016 0:51,1/1/2016 0:58,1,-73.98648834,40.74906158,-73.97794342,40.74189377,N,0.667528444,398,1378,415
id0199371,2,1/1/2016 0:51,1/1/2016 1:16,2,-73.9888916,40.74468231,-73.9724884,40.6742363,N,4.943978927,1505,13232,1973
id1218414,1,1/1/2016 0:51,1/1/2016 1:07,2,-73.97670746,40.76529694,-73.93205261,40.76937103,N,2.354301913,972,6436,1149
id0479756,2,1/1/2016 0:51,1/1/2016 1:37,1,-73.94589233,40.82764053,-73.96553802,40.67837143,N,10.36755106,2755,23964,2368
id2683413,2,1/1/2016 0:51,1/1/2016 1:04,1,-73.9805603,40.7423439,-73.95074463,40.77666092,N,2.839264441,743,5083,1022
id0176884,2,1/1/2016 0:51,1/1/2016 0:58,1,-73.9885788,40.76902008,-73.96994019,40.79698181,N,2.164713356,419,4432,485
id2425049,1,1/1/2016 0:51,1/1/2016 1:05,1,-73.98155212,40.7552681,-73.97982025,40.76576614,N,0.731191781,853,2251,668
id3875276,1,1/1/2016 0:52,1/1/2016 1:05,1,-73.97900391,40.7196846,-74.00398254,40.74048233,N,1.943578661,794,3953,1083
id2008321,2,1/1/2016 0:52,1/1/2016 0:58,1,-73.95055389,40.77138519,-73.97239685,40.7494812,N,1.897164756,387,3731,486
id2948626,2,1/1/2016 0:52,1/1/2016 1:20,1,-73.97206879,40.75690079,-73.89665985,40.7057991,N,5.298172878,1702,10685,1444
id1318938,1,1/1/2016 0:52,1/1/2016 1:00,2,-74.00551605,40.74585342,-73.99602509,40.73449326,N,0.92921409,492,2517,619
id0853654,2,1/1/2016 0:52,1/1/2016 1:25,1,-73.97833252,40.66684341,-73.94585419,40.819561,N,10.69087169,1987,22964,2489
id1705072,1,1/1/2016 0:52,1/1/2016 0:58,1,-73.99021149,40.73252106,-73.98387909,40.73186493,N,0.334722754,409,692,252
id1576148,2,1/1/2016 0:52,1/1/2016 0:56,4,-73.95574188,40.76824951,-73.94376373,40.78860092,N,1.539914664,250,2692,473
id0642320,1,1/1/2016 0:52,1/1/2016 1:05,1,-73.98026276,40.78559875,-73.95853424,40.765522,N,1.794038567,776,3848,935
id1610861,1,1/1/2016 0:53,1/1/2016 1:06,1,-73.94890594,40.71102905,-73.9559021,40.68231583,N,2.018028233,770,3885,939
id1350814,1,1/1/2016 0:53,1/1/2016 0:57,1,-73.9372406,40.7977829,-73.93436432,40.79745483,N,0.152185308,198,509,153
id2484287,1,1/1/2016 0:53,1/1/2016 1:03,3,-73.97869873,40.72402573,-73.97995758,40.74310303,N,1.320132702,644,2930,774
id3410464,1,1/1/2016 0:53,1/1/2016 0:58,1,-73.96151733,40.76440811,-73.97074127,40.75196075,N,0.986530522,314,1587,384
id1655110,1,1/1/2016 0:53,1/1/2016 1:12,2,-73.97727203,40.78865051,-73.93741608,40.81515884,N,2.775645938,1144,12430,960
id3044170,2,1/1/2016 0:53,1/1/2016 0:59,2,-73.99578094,40.72457886,-73.9858551,40.73915482,N,1.133601117,374,1954,545
id1376294,2,1/1/2016 0:53,1/1/2016 1:29,1,-73.97939301,40.76538849,-74.00865936,40.71448135,N,3.837624715,2202,6385,1597
id2274054,2,1/1/2016 0:53,1/1/2016 1:05,2,-73.98002625,40.7268486,-74.00312042,40.7493782,N,1.971567957,693,4154,1103
id2549839,2,1/1/2016 0:53,1/1/2016 1:02,4,-73.92521667,40.75541687,-73.91641235,40.76449966,N,0.778771637,532,1535,435
id2627723,2,1/1/2016 0:54,1/1/2016 1:26,2,-73.96798706,40.78812027,-73.9991684,40.74156189,N,3.608076358,1972,6549,1495
id0628305,2,1/1/2016 0:54,1/1/2016 1:01,2,-73.96363831,40.71080017,-73.9916687,40.72220993,N,1.666686912,429,3677,761
id1796135,2,1/1/2016 0:54,1/1/2016 1:05,1,-74.00803375,40.74023819,-74.0136795,40.71033096,N,2.088017093,609,4598,1054
id1152627,2,1/1/2016 0:54,1/1/2016 1:06,1,-73.95697021,40.76261139,-73.93973541,40.82766342,N,4.585469427,721,9910,775
id3227239,2,1/1/2016 0:54,1/1/2016 0:59,1,-73.95845795,40.80081177,-73.95890808,40.81016159,N,0.646621284,287,1312,284
id3808528,2,1/1/2016 0:55,1/1/2016 1:26,1,-73.99220276,40.74993134,-73.95347595,40.71068192,N,3.38705505,1839,10809,1474
id0490803,1,1/1/2016 0:55,1/1/2016 1:00,2,-73.95210266,40.77360153,-73.95773315,40.7683754,N,0.466166622,268,1025,284
id3082915,1,1/1/2016 0:55,1/1/2016 1:07,1,-73.98796082,40.74988556,-73.99839783,40.76065063,N,0.923097208,689,2016,520
id3170088,2,1/1/2016 0:55,1/1/2016 1:16,1,-73.9949646,40.75014496,-73.98981476,40.71414185,N,2.502849612,1277,6935,1365
id3810859,2,1/1/2016 0:55,1/1/2016 1:19,5,-73.98415375,40.75484085,-73.97917175,40.74626923,N,0.647292051,1455,1465,427
id2706063,2,1/1/2016 0:55,1/1/2016 1:08,1,-73.96421051,40.80260086,-73.93649292,40.8403511,N,2.984715404,757,4802,1137
id0105944,1,1/1/2016 0:55,1/1/2016 1:10,1,-73.99533844,40.7440834,-73.98545074,40.76903915,N,1.800765593,906,3885,929
id2341634,1,1/1/2016 0:55,1/1/2016 1:03,1,-73.95561218,40.77241135,-73.97384644,40.75076294,N,1.774737113,476,3047,761
id2949265,2,1/1/2016 0:55,1/1/2016 1:01,1,-73.9983902,40.74529266,-73.99599457,40.75884247,N,0.944826871,387,1974,493
id3209975,2,1/1/2016 0:55,1/1/2016 1:12,1,-73.98178101,40.76625061,-73.94859314,40.74533081,N,2.260364775,999,5343,969
id1215266,2,1/1/2016 0:56,1/1/2016 1:01,1,-74.00417328,40.74272537,-74.00539398,40.73978043,N,0.213334945,277,347,119
id3690020,1,1/1/2016 0:56,1/1/2016 1:12,1,-73.96973419,40.75327682,-73.99000549,40.73775482,N,1.509124199,972,3054,773
id2864842,1,1/1/2016 0:56,1/1/2016 0:59,3,-73.95276642,40.77647018,-73.96048737,40.7696228,N,0.62230346,203,1174,279
id3469844,2,1/1/2016 0:56,1/1/2016 1:02,6,-73.99006653,40.7381897,-73.9887619,40.73147964,N,0.468756273,359,1089,382
id0192078,2,1/1/2016 0:56,1/1/2016 1:12,6,-73.98498535,40.75134659,-73.99575806,40.75963974,N,0.804110847,934,1640,522
id2457685,1,1/1/2016 0:57,1/1/2016 1:27,1,-73.94827271,40.78255463,-73.92914581,40.70266724,N,5.611344825,1826,15972,1728
id2308853,2,1/1/2016 0:57,1/1/2016 1:15,1,-74.0082016,40.70444107,-73.95658112,40.74769592,N,4.030734628,1091,10828,1259
id3436395,2,1/1/2016 0:57,1/1/2016 1:20,1,-73.95794678,40.7694931,-73.98635101,40.72079086,N,3.679892626,1371,9351,1087
id0568391,1,1/1/2016 0:57,1/1/2016 1:04,1,-73.9815979,40.73271179,-73.9846344,40.72646332,N,0.460201239,411,1492,456
id0040649,1,1/1/2016 0:57,1/1/2016 1:08,1,-73.95334625,40.72816467,-73.95402527,40.68577957,N,2.929568646,654,6148,1022
id3461764,2,1/1/2016 0:57,1/1/2016 1:02,2,-74.00337982,40.73577881,-73.99797821,40.74492645,N,0.692609826,297,1276,393
id3442765,2,1/1/2016 0:57,1/1/2016 1:22,1,-73.99407959,40.74097824,-73.96144867,40.79611206,N,4.175738282,1495,9967,1719
id3514480,2,1/1/2016 0:57,1/1/2016 1:05,1,-73.98435211,40.74306107,-73.9882431,40.73466873,N,0.614765906,505,1139,320
id0657761,2,1/1/2016 0:57,1/1/2016 1:21,2,-74.00205231,40.72455597,-73.9337616,40.7664032,N,4.599002154,1435,9821,1937
id2574231,1,1/1/2016 0:58,1/1/2016 1:12,1,-73.96367645,40.71853638,-73.9837265,40.7298584,N,1.309645363,859,5484,1278
id0073783,2,1/1/2016 0:58,1/1/2016 1:05,2,-73.96746063,40.75600052,-73.97653961,40.75186539,N,0.554625134,446,1827,559
id1601116,1,1/1/2016 0:58,1/1/2016 1:02,1,-74.00007629,40.72546768,-74.00185394,40.7304039,N,0.353632082,206,751,253
id1339268,2,1/1/2016 0:58,1/1/2016 1:06,6,-73.98422241,40.74026871,-74.00550842,40.73944855,N,1.116091116,522,2544,761
id3434741,1,1/1/2016 0:58,1/1/2016 0:58,1,-74.31640625,40.52936554,-74.31640625,40.52936554,N,0,41,0,0
id3582047,2,1/1/2016 0:58,1/1/2016 1:25,1,-73.93251038,40.70318985,-73.95507813,40.72232056,N,1.77365949,1607,4169,954
id0453273,2,1/1/2016 0:58,1/1/2016 1:05,1,-73.91303253,40.77447128,-73.92106628,40.76733017,N,0.648382222,477,1066,335
id0168257,2,1/1/2016 0:59,1/1/2016 1:22,5,-73.99149323,40.75017548,-73.99463654,40.71954346,N,2.123454458,1374,4281,1253
id2147108,2,1/1/2016 0:59,1/1/2016 1:07,1,-73.94616699,40.79219818,-73.97299194,40.78939819,N,1.416900406,477,3210,689
id3275015,1,1/1/2016 0:59,1/1/2016 1:03,1,-73.99894714,40.75471878,-73.99685669,40.7525177,N,0.187402034,221,688,213
